Date,Time,Open,High,Low,Close,Vol,OI
03/13/2006,16:00:00,88.14000,88.27000,88.01000,88.21000,1740100,0
03/14/2006,16:00:00,88.45000,88.99000,88.45000,88.80000,904400,0
03/15/2006,16:00:00,88.44000,88.54000,88.15000,88.32000,971000,0
03/16/2006,16:00:00,88.51000,89.33000,88.43000,89.12000,1048000,0
03/17/2006,16:00:00,88.85000,89.00000,88.75000,88.85000,703500,0
03/20/2006,16:00:00,89.23000,89.24000,88.98000,88.99000,576000,0
03/21/2006,16:00:00,89.15000,89.15000,88.36000,88.53000,817200,0
03/22/2006,16:00:00,88.75000,88.98000,88.63000,88.72000,205500,0
03/23/2006,16:00:00,88.82000,88.87000,88.34000,88.44000,613400,0
03/24/2006,16:00:00,88.53000,89.29000,88.50000,89.09000,954800,0
03/27/2006,16:00:00,89.05000,89.05000,88.60000,88.76000,467100,0
03/28/2006,16:00:00,88.40000,88.43000,87.84000,87.93000,1094900,0
03/29/2006,16:00:00,87.83000,88.02000,87.37000,87.51000,1071700,0
03/30/2006,16:00:00,87.14000,87.29000,86.59000,86.90000,1152000,0
03/31/2006,16:00:00,86.98000,87.14000,86.80000,86.87000,1167700,0
04/03/2006,16:00:00,86.18000,86.69000,86.08000,86.57000,1549700,0
04/04/2006,16:00:00,86.70000,86.90000,86.36000,86.48000,749100,0
04/05/2006,16:00:00,86.70000,86.78000,86.50000,86.60000,638600,0
04/06/2006,16:00:00,86.29000,86.29000,85.76000,85.94000,2022100,0
04/07/2006,16:00:00,85.43000,85.63000,84.90000,85.10000,1956500,0
04/10/2006,16:00:00,85.15000,85.30000,84.96000,85.26000,1527100,0
04/11/2006,16:00:00,85.58000,85.70000,85.33000,85.56000,1237300,0
04/12/2006,16:00:00,85.60000,85.73000,85.00000,85.04000,1902000,0
04/13/2006,16:00:00,84.50000,84.64000,84.27000,84.44000,3219500,0
04/17/2006,16:00:00,84.54000,84.97000,84.35000,84.75000,1465400,0
04/18/2006,16:00:00,84.95000,85.27000,84.74000,84.90000,2680300,0
04/19/2006,16:00:00,84.45000,84.59000,84.06000,84.38000,1830300,0
04/20/2006,16:00:00,84.42000,84.51000,84.12000,84.31000,1378200,0
04/21/2006,16:00:00,84.53000,84.86000,84.25000,84.80000,1316200,0
04/24/2006,16:00:00,84.94000,85.39000,84.85000,85.14000,991500,0
04/25/2006,16:00:00,85.04000,85.10000,84.06000,84.13000,2067400,0
04/26/2006,16:00:00,83.85000,84.08000,83.73000,83.99000,1544900,0
04/27/2006,16:00:00,83.75000,84.30000,83.65000,84.10000,1864200,0
04/28/2006,16:00:00,83.97000,84.21000,83.76000,84.16000,809400,0
05/01/2006,16:00:00,83.67000,83.68000,83.12000,83.20000,1795500,0
05/02/2006,16:00:00,83.26000,83.54000,83.26000,83.42000,1097900,0
05/03/2006,16:00:00,83.42000,83.43000,82.94000,83.24000,1114000,0
05/04/2006,16:00:00,83.38000,83.40000,83.10000,83.10000,977800,0
05/05/2006,16:00:00,84.00000,84.08000,83.49000,83.60000,1835900,0
05/08/2006,16:00:00,83.74000,83.77000,83.53000,83.65000,666400,0
05/09/2006,16:00:00,83.55000,83.68000,83.33000,83.60000,341300,0
05/10/2006,16:00:00,83.80000,84.02000,83.35000,83.75000,1320200,0
05/11/2006,16:00:00,83.46000,83.46000,83.09000,83.34000,1189800,0
05/12/2006,16:00:00,82.81000,83.01000,82.56000,82.65000,1804700,0
05/15/2006,16:00:00,82.65000,83.23000,82.65000,82.98000,1433500,0
05/16/2006,16:00:00,83.08000,83.64000,83.08000,83.60000,1677600,0
05/17/2006,16:00:00,82.91000,83.08000,82.72000,83.08000,1440800,0
05/18/2006,16:00:00,83.55000,84.23000,83.53000,84.21000,2177700,0
05/19/2006,16:00:00,84.12000,84.86000,84.08000,84.43000,2619500,0
05/22/2006,16:00:00,84.84000,85.15000,84.48000,84.61000,2652000,0
05/23/2006,16:00:00,84.05000,84.56000,84.03000,84.56000,1394900,0
05/24/2006,16:00:00,84.81000,85.00000,84.53000,84.60000,1226300,0
05/25/2006,16:00:00,84.72000,84.73000,84.19000,84.27000,678000,0
05/26/2006,16:00:00,84.24000,84.50000,84.21000,84.21000,398400,0
05/30/2006,16:00:00,84.19000,84.30000,84.01000,84.17000,482200,0
05/31/2006,16:00:00,84.34000,84.43000,83.58000,83.67000,880700,0
06/01/2006,16:00:00,83.40000,83.84000,83.35000,83.71000,1561100,0
06/02/2006,16:00:00,84.72000,84.89000,84.50000,84.79000,2041900,0
06/05/2006,16:00:00,84.81000,84.82000,84.51000,84.68000,1102900,0
06/06/2006,16:00:00,84.66000,85.18000,84.59000,85.08000,2188000,0
06/07/2006,16:00:00,84.73000,85.10000,84.65000,85.10000,1324100,0
06/08/2006,16:00:00,85.24000,85.78000,85.11000,85.27000,3496700,0
06/09/2006,16:00:00,85.35000,85.82000,85.35000,85.72000,657200,0
06/12/2006,16:00:00,85.68000,85.79000,85.53000,85.79000,528700,0
06/13/2006,16:00:00,85.85000,85.94000,85.55000,85.85000,1448300,0
06/14/2006,16:00:00,85.50000,85.56000,84.91000,84.99000,1439100,0
06/15/2006,16:00:00,84.69000,84.84000,84.41000,84.50000,1734600,0
06/16/2006,16:00:00,84.70000,84.76000,84.18000,84.31000,1184600,0
06/19/2006,16:00:00,84.21000,84.29000,83.98000,84.19000,1233700,0
06/20/2006,16:00:00,84.13000,84.19000,83.88000,84.05000,611400,0
06/21/2006,16:00:00,84.25000,84.25000,84.07000,84.07000,475900,0
06/22/2006,16:00:00,83.84000,83.90000,83.56000,83.59000,745500,0
06/23/2006,16:00:00,83.62000,83.73000,83.35000,83.42000,675500,0
06/26/2006,16:00:00,83.47000,83.47000,83.12000,83.26000,526100,0
06/27/2006,16:00:00,83.38000,83.74000,83.38000,83.67000,429100,0
06/28/2006,16:00:00,83.63000,83.63000,83.19000,83.23000,381300,0
06/29/2006,16:00:00,83.58000,83.82000,83.36000,83.51000,1609300,0
06/30/2006,16:00:00,83.50000,84.40000,83.50000,84.32000,1219000,0
07/03/2006,16:00:00,83.90000,83.96000,83.73000,83.91000,716800,0
07/05/2006,16:00:00,83.40000,83.42000,82.95000,83.24000,1289200,0
07/06/2006,16:00:00,83.33000,83.79000,83.33000,83.75000,451400,0
07/07/2006,16:00:00,84.20000,84.46000,84.08000,84.29000,1356900,0
07/10/2006,16:00:00,84.18000,84.40000,84.05000,84.37000,480400,0
07/11/2006,16:00:00,84.59000,84.86000,84.58000,84.64000,423800,0
07/12/2006,16:00:00,84.33000,84.82000,84.27000,84.66000,641000,0
07/13/2006,16:00:00,84.70000,85.05000,84.68000,84.99000,1347400,0
07/14/2006,16:00:00,84.82000,85.16000,84.82000,85.04000,1343900,0
07/17/2006,16:00:00,84.97000,85.19000,84.85000,85.17000,514100,0
07/18/2006,16:00:00,84.70000,84.75000,84.40000,84.44000,621000,0
07/19/2006,16:00:00,84.33000,85.30000,84.24000,85.24000,1267400,0
07/20/2006,16:00:00,84.97000,85.63000,84.97000,85.49000,1320200,0
07/21/2006,16:00:00,85.60000,85.67000,85.20000,85.33000,652100,0
07/24/2006,16:00:00,85.41000,85.51000,85.21000,85.28000,394000,0
07/25/2006,16:00:00,85.23000,85.38000,84.90000,85.03000,948200,0
07/26/2006,16:00:00,84.91000,85.37000,84.87000,85.34000,717100,0
07/27/2006,16:00:00,85.48000,85.48000,85.12000,85.21000,295500,0
07/28/2006,16:00:00,85.65000,85.89000,85.60000,85.70000,769800,0
07/31/2006,16:00:00,85.62000,85.81000,85.55000,85.80000,375100,0
08/01/2006,16:00:00,85.32000,85.50000,85.04000,85.46000,577800,0
08/02/2006,16:00:00,85.37000,85.78000,85.20000,85.78000,477400,0
08/03/2006,16:00:00,85.63000,86.04000,85.52000,85.80000,500800,0
08/04/2006,16:00:00,86.40000,86.48000,86.29000,86.32000,1246000,0
08/07/2006,16:00:00,86.33000,86.39000,86.18000,86.37000,1127600,0
08/08/2006,16:00:00,86.38000,86.57000,86.09000,86.18000,844400,0
08/09/2006,16:00:00,85.75000,86.02000,85.71000,85.90000,372400,0
08/10/2006,16:00:00,85.85000,85.85000,85.45000,85.77000,539000,0
08/11/2006,16:00:00,85.47000,85.53000,85.36000,85.40000,450800,0
08/14/2006,16:00:00,85.35000,85.37000,85.19000,85.25000,662300,0
08/15/2006,16:00:00,85.78000,86.09000,85.78000,85.97000,1093800,0
08/16/2006,16:00:00,86.57000,86.64000,86.46000,86.55000,838900,0
08/17/2006,16:00:00,86.77000,86.77000,86.42000,86.52000,922600,0
08/18/2006,16:00:00,86.72000,86.91000,86.65000,86.77000,1050700,0
08/21/2006,16:00:00,86.89000,87.08000,86.87000,87.08000,676400,0
08/22/2006,16:00:00,87.00000,87.23000,86.97000,87.11000,749300,0
08/23/2006,16:00:00,87.06000,87.24000,86.86000,87.15000,801700,0
08/24/2006,16:00:00,87.41000,87.44000,87.24000,87.31000,1206700,0
08/25/2006,16:00:00,87.24000,87.59000,87.20000,87.44000,569000,0
08/28/2006,16:00:00,87.41000,87.52000,87.24000,87.52000,582300,0
08/29/2006,16:00:00,87.25000,87.64000,86.98000,87.64000,1345500,0
08/30/2006,16:00:00,87.83000,87.87000,87.66000,87.87000,1180500,0
08/31/2006,16:00:00,87.74000,88.20000,87.74000,88.08000,1272400,0
09/01/2006,16:00:00,87.62000,87.90000,87.47000,87.76000,893400,0
09/05/2006,16:00:00,87.51000,87.64000,87.16000,87.26000,2271300,0
09/06/2006,16:00:00,86.89000,87.09000,86.72000,87.09000,1853300,0
09/07/2006,16:00:00,86.93000,87.32000,86.74000,87.26000,1716100,0
09/08/2006,16:00:00,87.49000,87.60000,87.33000,87.33000,540300,0
09/11/2006,16:00:00,87.49000,87.49000,86.95000,87.25000,557600,0
09/12/2006,16:00:00,87.15000,87.71000,87.00000,87.69000,820800,0
09/13/2006,16:00:00,88.03000,88.03000,87.66000,87.73000,796900,0
09/14/2006,16:00:00,87.65000,87.87000,87.42000,87.53000,672800,0
09/15/2006,16:00:00,87.76000,87.95000,87.45000,87.46000,1047200,0
09/18/2006,16:00:00,86.97000,87.40000,86.97000,87.40000,871400,0
09/19/2006,16:00:00,87.86000,88.30000,87.84000,88.30000,1229500,0
09/20/2006,16:00:00,88.38000,88.48000,88.14000,88.43000,827400,0
09/21/2006,16:00:00,88.35000,89.28000,88.35000,89.24000,1698600,0
09/22/2006,16:00:00,89.32000,89.70000,89.32000,89.61000,1428600,0
09/25/2006,16:00:00,89.84000,90.31000,89.81000,90.31000,2607500,0
09/26/2006,16:00:00,90.00000,90.10000,89.82000,89.93000,2200000,0
09/27/2006,16:00:00,90.25000,90.28000,89.63000,89.63000,1165400,0
09/28/2006,16:00:00,89.43000,89.59000,89.27000,89.52000,1796800,0
09/29/2006,16:00:00,89.69000,89.73000,89.09000,89.39000,1398000,0
10/02/2006,16:00:00,89.10000,89.45000,88.97000,89.30000,1211900,0
10/03/2006,16:00:00,89.40000,89.44000,89.15000,89.18000,854900,0
10/04/2006,16:00:00,89.33000,89.85000,89.33000,89.83000,1155500,0
10/05/2006,16:00:00,89.54000,89.54000,88.95000,89.20000,1241600,0
10/06/2006,16:00:00,89.09000,89.10000,88.22000,88.27000,2472400,0
10/09/2006,16:00:00,88.10000,88.60000,88.01000,88.51000,834900,0
10/10/2006,16:00:00,87.95000,88.11000,87.63000,87.81000,1398700,0
10/11/2006,16:00:00,87.95000,88.03000,87.42000,87.58000,1521600,0
10/12/2006,16:00:00,87.63000,87.77000,87.48000,87.60000,586400,0
10/13/2006,16:00:00,87.29000,87.36000,87.11000,87.16000,1414100,0
10/16/2006,16:00:00,87.40000,87.56000,87.37000,87.55000,897600,0
10/17/2006,16:00:00,87.88000,88.05000,87.51000,87.62000,730800,0
10/18/2006,16:00:00,87.69000,87.88000,87.55000,87.80000,499600,0
10/19/2006,16:00:00,87.59000,87.76000,87.36000,87.64000,797300,0
10/20/2006,16:00:00,87.61000,87.70000,87.55000,87.55000,280700,0
10/23/2006,16:00:00,87.15000,87.21000,86.88000,87.20000,1200600,0
10/24/2006,16:00:00,87.17000,87.25000,87.15000,87.20000,243400,0
10/25/2006,16:00:00,87.27000,87.97000,87.23000,87.89000,558400,0
10/26/2006,16:00:00,88.15000,88.52000,88.15000,88.46000,1558300,0
10/27/2006,16:00:00,89.02000,89.05000,88.70000,88.87000,1601500,0
10/30/2006,16:00:00,88.89000,89.12000,88.84000,89.12000,901200,0
10/31/2006,16:00:00,89.25000,89.87000,89.14000,89.81000,964600,0
11/01/2006,16:00:00,89.61000,90.12000,89.45000,89.96000,1440100,0
11/02/2006,16:00:00,89.63000,89.77000,89.48000,89.59000,853300,0
11/03/2006,16:00:00,88.67000,88.84000,88.30000,88.42000,1534100,0
11/06/2006,16:00:00,88.35000,88.79000,88.35000,88.79000,528000,0
11/07/2006,16:00:00,89.28000,89.51000,89.12000,89.20000,525900,0
11/08/2006,16:00:00,89.24000,89.53000,89.09000,89.53000,706300,0
11/09/2006,16:00:00,89.47000,89.59000,89.38000,89.47000,729500,0
11/10/2006,16:00:00,89.65000,90.04000,89.65000,89.86000,738100,0
11/13/2006,16:00:00,89.84000,89.84000,89.47000,89.84000,462400,0
11/14/2006,16:00:00,90.34000,90.39000,90.12000,90.19000,916400,0
11/15/2006,16:00:00,90.05000,90.05000,89.74000,89.85000,1803200,0
11/16/2006,16:00:00,90.00000,90.05000,89.28000,89.44000,1494400,0
11/17/2006,16:00:00,89.56000,90.22000,89.51000,89.95000,1752000,0
11/20/2006,16:00:00,90.00000,90.12000,89.86000,90.09000,857200,0
11/21/2006,16:00:00,90.14000,90.39000,89.96000,90.31000,605100,0
11/22/2006,16:00:00,90.36000,90.51000,90.27000,90.46000,770300,0
11/24/2006,16:00:00,90.75000,90.90000,90.62000,90.62000,533400,0
11/27/2006,16:00:00,90.23000,90.95000,90.12000,90.95000,784500,0
11/28/2006,16:00:00,91.24000,91.25000,90.76000,91.15000,1466300,0
11/29/2006,16:00:00,91.30000,91.36000,90.91000,90.93000,1206300,0
11/30/2006,16:00:00,91.27000,91.63000,91.14000,91.53000,1428600,0
12/01/2006,16:00:00,91.28000,91.80000,91.15000,91.42000,1156300,0
12/04/2006,16:00:00,91.30000,91.62000,91.22000,91.58000,460700,0
12/05/2006,16:00:00,91.36000,91.52000,91.00000,91.15000,1833700,0
12/06/2006,16:00:00,91.03000,91.18000,90.89000,90.97000,936100,0
12/07/2006,16:00:00,90.99000,91.09000,90.75000,90.90000,739200,0
12/08/2006,16:00:00,90.85000,90.97000,90.19000,90.24000,2090300,0
12/11/2006,16:00:00,90.63000,90.74000,90.51000,90.63000,727700,0
12/12/2006,16:00:00,90.73000,90.97000,90.45000,90.82000,888500,0
12/13/2006,16:00:00,90.31000,90.35000,89.82000,90.01000,1217900,0
12/14/2006,16:00:00,89.82000,89.90000,89.60000,89.68000,687500,0
12/15/2006,16:00:00,90.58000,90.66000,89.60000,89.73000,1162100,0
12/18/2006,16:00:00,89.72000,89.84000,89.59000,89.76000,441400,0
12/19/2006,16:00:00,89.51000,89.81000,89.51000,89.64000,930700,0
12/20/2006,16:00:00,89.65000,89.68000,89.55000,89.63000,336800,0
12/21/2006,16:00:00,89.71000,90.19000,89.60000,90.08000,770700,0
12/22/2006,16:00:00,89.83000,89.85000,89.21000,89.39000,1433200,0
12/26/2006,16:00:00,89.45000,89.69000,89.36000,89.66000,496200,0
12/27/2006,16:00:00,89.28000,89.33000,88.70000,88.70000,840700,0
12/28/2006,16:00:00,88.90000,88.96000,88.06000,88.50000,1080200,0
12/29/2006,16:00:00,88.35000,88.55000,88.21000,88.43000,878200,0
01/03/2007,16:00:00,89.22000,89.46000,88.66000,89.07000,1870400,0
01/04/2007,16:00:00,89.22000,89.65000,89.22000,89.60000,1696900,0
01/05/2007,16:00:00,89.40000,89.40000,88.75000,89.22000,1298400,0
01/08/2007,16:00:00,89.12000,89.37000,89.05000,89.37000,414200,0
01/09/2007,16:00:00,89.48000,89.48000,89.22000,89.37000,481700,0
01/10/2007,16:00:00,89.07000,89.13000,88.88000,88.97000,519600,0
01/11/2007,16:00:00,88.79000,88.80000,88.26000,88.45000,1302500,0
01/12/2007,16:00:00,88.15000,88.84000,87.90000,88.04000,878300,0
01/16/2007,16:00:00,88.23000,88.24000,88.03000,88.20000,702800,0
01/17/2007,16:00:00,88.21000,88.27000,87.82000,87.96000,724100,0
01/18/2007,16:00:00,87.94000,88.28000,87.78000,88.23000,918300,0
01/19/2007,16:00:00,88.15000,88.15000,87.87000,87.99000,882500,0
01/22/2007,16:00:00,88.15000,88.33000,88.12000,88.20000,432000,0
01/23/2007,16:00:00,88.02000,88.05000,87.57000,87.62000,1096800,0
01/24/2007,16:00:00,87.66000,87.70000,87.50000,87.61000,463700,0
01/25/2007,16:00:00,87.45000,87.47000,86.88000,86.98000,1397000,0
01/26/2007,16:00:00,86.78000,87.08000,86.61000,86.91000,1737300,0
01/29/2007,16:00:00,87.06000,87.10000,86.60000,86.72000,1015300,0
01/30/2007,16:00:00,86.89000,86.91000,86.76000,86.82000,1295100,0
01/31/2007,16:00:00,86.73000,87.61000,86.70000,87.55000,2078000,0
02/01/2007,16:00:00,87.65000,87.76000,87.00000,87.09000,986200,0
02/02/2007,16:00:00,87.08000,87.39000,87.08000,87.20000,814700,0
02/05/2007,16:00:00,87.40000,87.46000,87.16000,87.32000,395500,0
02/06/2007,16:00:00,87.20000,87.83000,87.16000,87.80000,770500,0
02/07/2007,16:00:00,87.90000,88.12000,87.84000,88.06000,836200,0
02/08/2007,16:00:00,87.99000,88.31000,87.91000,88.13000,980200,0
02/09/2007,16:00:00,87.89000,87.92000,87.55000,87.63000,878500,0
02/12/2007,16:00:00,87.49000,87.65000,87.33000,87.43000,467600,0
02/13/2007,16:00:00,87.49000,87.49000,87.20000,87.24000,1310600,0
02/14/2007,16:00:00,87.52000,88.19000,87.52000,88.07000,2262500,0
02/15/2007,16:00:00,88.53000,88.58000,88.33000,88.33000,893800,0
02/16/2007,16:00:00,88.59000,88.72000,88.48000,88.64000,1476700,0
02/20/2007,16:00:00,88.50000,88.85000,88.50000,88.84000,847400,0
02/21/2007,16:00:00,88.53000,88.70000,88.48000,88.69000,379800,0
02/22/2007,16:00:00,88.41000,88.45000,88.09000,88.21000,485200,0
02/23/2007,16:00:00,88.53000,88.94000,88.49000,88.84000,735700,0
02/26/2007,16:00:00,89.15000,89.44000,89.11000,89.43000,763333,0
02/27/2007,16:00:00,89.74000,91.26000,89.60000,90.56000,3243200,0
02/28/2007,16:00:00,90.16000,90.47000,89.89000,90.15000,1701900,0
03/01/2007,16:00:00,90.28000,90.43000,89.65000,89.74000,2423990,0
03/02/2007,16:00:00,89.96000,90.48000,89.67000,90.20000,1619800,0
03/05/2007,16:00:00,90.48000,90.50000,90.06000,90.35000,1505200,0
03/06/2007,16:00:00,90.06000,90.36000,89.99000,90.08000,837400,0
03/07/2007,16:00:00,90.08000,90.50000,89.98000,90.43000,915400,0
03/08/2007,16:00:00,90.29000,90.42000,90.11000,90.35000,574700,0
03/09/2007,16:00:00,89.38000,89.90000,89.19000,89.40000,1534700,0
03/12/2007,16:00:00,89.73000,89.98000,89.68000,89.75000,594400,0
03/13/2007,16:00:00,90.23000,90.34000,89.98000,90.29000,553800,0
03/14/2007,16:00:00,90.15000,90.54000,89.84000,89.88000,1698100,0
03/15/2007,16:00:00,89.76000,89.96000,89.67000,89.87000,394900,0
03/16/2007,16:00:00,89.67000,89.92000,89.65000,89.85000,623800,0
03/19/2007,16:00:00,89.58000,89.70000,89.52000,89.66000,693900,0
03/20/2007,16:00:00,89.91000,89.95000,89.69000,89.71000,768400,0
03/21/2007,16:00:00,89.38000,90.09000,89.28000,89.75000,1513399,0
03/22/2007,16:00:00,89.48000,89.48000,88.83000,89.04000,1484257,0
03/23/2007,16:00:00,89.19000,89.20000,88.78000,88.79000,1679700,0
03/26/2007,16:00:00,88.62000,89.27000,88.50000,88.90000,763594,0
03/27/2007,16:00:00,88.64000,88.81000,88.56000,88.75000,619800,0
03/28/2007,16:00:00,88.91000,89.11000,88.41000,88.57000,816815,0
03/29/2007,16:00:00,88.54000,88.67000,88.32000,88.45000,823000,0
03/30/2007,16:00:00,88.65000,88.92000,88.22000,88.28000,2015100,0
04/02/2007,16:00:00,88.11000,88.22000,88.01000,88.10000,579520,0
04/03/2007,16:00:00,88.02000,88.17000,87.98000,87.99000,617000,0
04/04/2007,16:00:00,88.17000,88.34000,87.90000,88.08000,576886,0
04/05/2007,16:00:00,88.10000,88.12000,87.71000,87.75000,436400,0
04/09/2007,16:00:00,87.28000,87.31000,87.13000,87.17000,1283900,0
04/10/2007,16:00:00,87.39000,87.55000,87.31000,87.43000,674400,0
04/11/2007,16:00:00,87.47000,87.58000,87.28000,87.37000,476200,0
04/12/2007,16:00:00,87.50000,87.57000,87.28000,87.39000,495043,0
04/13/2007,16:00:00,87.41000,87.47000,87.01000,87.12000,557800,0
04/16/2007,16:00:00,87.40000,87.68000,87.40000,87.60000,833600,0
04/17/2007,16:00:00,87.89000,88.16000,87.84000,88.09000,1254120,0
04/18/2007,16:00:00,88.37000,88.56000,88.36000,88.53000,451076,0
04/19/2007,16:00:00,88.66000,88.71000,88.20000,88.38000,1305815,0
04/20/2007,16:00:00,88.45000,88.45000,88.06000,88.15000,664429,0
04/23/2007,16:00:00,88.14000,88.59000,88.04000,88.47000,419300,0
04/24/2007,16:00:00,88.45000,88.82000,88.45000,88.80000,881228,0
04/25/2007,16:00:00,88.57000,88.79000,88.11000,88.49000,569000,0
04/26/2007,16:00:00,88.43000,88.43000,87.85000,87.85000,2048304,0
04/27/2007,16:00:00,88.01000,88.05000,87.78000,87.83000,428640,0
04/30/2007,16:00:00,88.33000,88.75000,88.25000,88.75000,485700,0
05/01/2007,16:00:00,88.58000,88.64000,88.11000,88.49000,487200,0
05/02/2007,16:00:00,88.44000,88.48000,88.29000,88.44000,443901,0
05/03/2007,16:00:00,88.37000,88.37000,88.01000,88.24000,427618,0
05/04/2007,16:00:00,88.52000,88.64000,88.50000,88.60000,262000,0
05/07/2007,16:00:00,88.70000,88.85000,88.67000,88.84000,210175,0
05/08/2007,16:00:00,89.01000,89.01000,88.64000,88.64000,488322,0
05/09/2007,16:00:00,88.65000,88.66000,88.26000,88.29000,634900,0
05/10/2007,16:00:00,88.40000,88.59000,88.31000,88.50000,519452,0
05/11/2007,16:00:00,88.64000,88.70000,88.13000,88.19000,1238400,0
05/14/2007,16:00:00,88.23000,88.28000,87.96000,87.96000,315200,0
05/15/2007,16:00:00,88.19000,88.21000,87.66000,87.93000,382400,0
05/16/2007,16:00:00,87.86000,88.00000,87.83000,87.87000,599440,0
05/17/2007,16:00:00,87.60000,87.72000,87.41000,87.51000,397000,0
05/18/2007,16:00:00,87.35000,87.50000,86.88000,86.93000,856434,0
05/21/2007,16:00:00,86.93000,87.24000,86.83000,87.19000,831063,0
05/22/2007,16:00:00,87.18000,87.20000,86.68000,86.74000,920500,0
05/23/2007,16:00:00,86.84000,86.84000,86.31000,86.49000,914447,0
05/24/2007,16:00:00,86.46000,86.59000,85.96000,86.57000,1598400,0
05/25/2007,16:00:00,86.40000,86.61000,86.33000,86.37000,754895,0
05/29/2007,16:00:00,86.51000,86.57000,85.83000,86.36000,1055700,0
05/30/2007,16:00:00,86.79000,86.79000,86.39000,86.54000,612000,0
05/31/2007,16:00:00,86.56000,86.58000,86.04000,86.38000,1725900,0
06/01/2007,16:00:00,85.90000,85.99000,85.54000,85.59000,1694300,0
06/04/2007,16:00:00,85.83000,86.02000,85.67000,85.98000,877700,0
06/05/2007,16:00:00,85.89000,85.94000,85.38000,85.44000,1145400,0
06/06/2007,16:00:00,85.36000,85.54000,85.26000,85.40000,1129152,0
06/07/2007,16:00:00,84.63000,84.71000,83.73000,83.87000,5010374,0
06/08/2007,16:00:00,83.61000,84.12000,83.36000,83.80000,5307599,0
06/11/2007,16:00:00,83.49000,83.89000,83.26000,83.56000,2043725,0
06/12/2007,16:00:00,82.91000,83.42000,82.20000,82.35000,9048346,0
06/13/2007,16:00:00,82.70000,83.76000,82.65000,83.33000,8751300,0
06/14/2007,16:00:00,83.14000,83.71000,83.05000,83.12000,3384620,0
06/15/2007,16:00:00,83.42000,83.73000,83.20000,83.69000,5827200,0
06/18/2007,16:00:00,83.63000,83.65000,83.18000,83.52000,17704600,0
06/19/2007,16:00:00,83.82000,84.45000,83.72000,84.30000,4620065,0
06/20/2007,16:00:00,84.02000,84.08000,83.59000,83.62000,3031700,0
06/21/2007,16:00:00,83.54000,83.70000,83.21000,83.22000,850400,0
06/22/2007,16:00:00,83.05000,83.77000,82.95000,83.76000,2119200,0
06/25/2007,16:00:00,84.15000,84.35000,83.96000,84.22000,1323500,0
06/26/2007,16:00:00,84.29000,84.32000,83.97000,84.24000,2187780,0
06/27/2007,16:00:00,84.61000,84.74000,84.20000,84.32000,6109300,0
06/28/2007,16:00:00,84.32000,84.58000,84.18000,84.30000,3612493,0
06/29/2007,16:00:00,84.85000,85.30000,84.64000,85.17000,1962104,0
07/02/2007,16:00:00,84.81000,85.37000,84.81000,85.29000,2811660,0
07/03/2007,16:00:00,85.25000,85.34000,84.71000,84.77000,1387475,0
07/05/2007,16:00:00,84.31000,84.42000,83.72000,83.82000,4589941,0
07/06/2007,16:00:00,83.54000,83.55000,83.28000,83.48000,1437714,0
07/09/2007,16:00:00,83.87000,83.93000,83.68000,83.78000,795400,0
07/10/2007,16:00:00,84.48000,85.20000,84.43000,85.20000,2257968,0
07/11/2007,16:00:00,84.95000,85.09000,84.32000,84.32000,1191300,0
07/12/2007,16:00:00,84.55000,84.58000,83.87000,84.03000,1941109,0
07/13/2007,16:00:00,84.45000,84.55000,83.94000,84.26000,725900,0
07/16/2007,16:00:00,84.52000,85.11000,84.52000,85.07000,952000,0
07/17/2007,16:00:00,84.86000,85.09000,84.50000,84.89000,734125,0
07/18/2007,16:00:00,84.93000,85.54000,84.81000,85.21000,1836795,0
07/19/2007,16:00:00,84.90000,85.26000,84.80000,85.19000,1020988,0
07/20/2007,16:00:00,85.38000,86.08000,85.32000,85.96000,1461250,0
07/23/2007,16:00:00,85.69000,85.97000,85.69000,85.82000,777900,0
07/24/2007,16:00:00,86.01000,86.16000,85.72000,86.14000,1351575,0
07/25/2007,16:00:00,86.07000,86.39000,86.00000,86.31000,881068,0
07/26/2007,16:00:00,86.74000,87.46000,86.65000,87.03000,2867298,0
07/27/2007,16:00:00,87.05000,87.56000,86.85000,87.28000,5367835,0
07/30/2007,16:00:00,87.19000,87.36000,86.91000,87.03000,1803900,0
07/31/2007,16:00:00,87.13000,87.75000,86.95000,87.66000,2467536,0
08/01/2007,16:00:00,87.26000,87.54000,87.09000,87.13000,2154651,0
08/02/2007,16:00:00,87.21000,87.45000,86.99000,87.35000,2079459,0
08/03/2007,16:00:00,87.28000,87.93000,87.28000,87.93000,1577597,0
08/06/2007,16:00:00,87.70000,87.72000,87.17000,87.29000,1298400,0
08/07/2007,16:00:00,87.43000,87.71000,86.92000,87.22000,2573800,0
08/08/2007,16:00:00,86.89000,86.89000,85.86000,86.16000,6471268,0
08/09/2007,16:00:00,86.75000,86.86000,85.72000,86.28000,2637423,0
08/10/2007,16:00:00,86.49000,86.70000,85.98000,86.08000,1496400,0
08/13/2007,16:00:00,85.92000,86.40000,85.90000,86.33000,1312600,0
08/14/2007,16:00:00,86.02000,86.78000,86.01000,86.56000,1314700,0
08/15/2007,16:00:00,86.65000,86.75000,86.25000,86.25000,1101700,0
08/16/2007,16:00:00,86.87000,87.60000,86.76000,87.14000,2410200,0
08/17/2007,16:00:00,86.40000,86.91000,86.05000,86.79000,2114400,0
08/20/2007,16:00:00,86.96000,87.27000,86.83000,86.84000,1048680,0
